job_title,company_name,job_source,address,job_type,job_source_url,job_description,job_posted_date
Biochemist II,"Connexion Systems & Engineering, Inc.",Ziprecruiter,"Holliston, MA",Contract,https://www.ziprecruiter.com/k/l/AAITjJ470U5WyIDW7uECCzV61NCpD5kMmn-C_8qSgy4lkHqlbzuIDAD1JPbXnzXznc2rzeBLP4qClBtDRDWLKO4RM1oQxdfuFYtnXAxLXqbFsnMAorLTI1kUeBCjBTx8MzZpUuedctVCztoVVaSU-99y9rthW2n-7svejEDkpfcpZwN1FU9Z_HGXVeOMOzJ04Age2w?pageType=perl_serp,"Job Title: Biochemist II
Salary: $94-$120K depending on experience
Location: Holliston, MA
Duration: PERM
Hours: M-F 8am-5pm
POSITION SUMMARY:
The Biochemist II leads efforts in laboratory project support, laboratory management, and the support of existing manufacturing. The Scientist will work as part of a scientific team, on application, custom assays, design for manufacturing, and scale-up. Support technical transfer projects to manufacture customer products. Products are typically used for the detection of various targets in the diagnostics market requiring technical support and development of In-Vitro Diagnostic (IVD) and Companion assays (CDx).
PRINCIPAL DUTIES AND ESSENTIAL FUNCTIONS:
Lead the day-to-day operations of the biochemistry lab, reagent deposition, and quality control testing operations for high volume lateral flow contract manufacturing business.
Estimate, plan and execute application and custom assay projects by designing processes and conducting experiments from feasibility through to validation, for commercial production.
Implement Good Laboratory practice and prepare documentation to comply with ISO13485, company policies, and other applicable health and safety standards.
Analyze and interpret experimental data and results and maintain accurate record-keeping, including contributing to risk assessments, design of experiments, failure investigation and root cause analysis.
Write technical reports, procedures, standard operating procedures, and protocols.
Support project work, communicate clearly on project deliverables to all team members, and provide concise, effective, pro-active communication to key stakeholders.
Provide technical support to sales during early stages of new business development.
Foster a high-engagement, high-trust, customer-focused culture of collaboration and excellence.
Present to external groups at conferences and meet in person with customers.
Support process design for manufacturing, cost estimating, and time/resource estimating for new projects through scale-up to commercial production.
Additional REQUIRED Qualifications/Skills:
Bachelor’s degree in chemistry, biochemistry, molecular biology, virology, immunology, biophysics, bioengineering or related field.
Minimum of five years related work experience in a Life Sciences, Diagnostics, Pharma, or Medical Devices related area or in an academic bio/pharma environment.
Knowledgeable of quality system regulations and processes (ISO13485).
Strong analytical, problem-solving and communication skills.
Excellent organizational skills and ability to manage multiple tasks/projects simultaneously.
Demonstrated ability to work within cross-functional teams.
Demonstrated ability to consistently meet proposed timelines, competent use of project planning and project management skills.
The ability to oversee the work of a Biochemistry Lab team.
Laboratory skills: such as protein purification, antibody conjugation, solution preparation, or ELISA (enzyme-linked immunosorbent assay) experience.
Additional PREFERRED Qualifications/Skills:
Masters or PhD in life sciences, or similar field.
Three years of experience in the Lateral Flow Immunoassay market or adjacent Medical Device market.
Antibody screening and protein chemistry techniques (i.e. conjugation and analysis of proteins).
Proven experience in protein conjugation to gold/latex.
Familiarity with multiplex immunofluorescence (mIF).
Experience with technical solutions that involve biochemistry, contract manufacturing services, and/or woven and non-woven material converting services is a major plus.
Good leadership, organizational, and supervisory skills.
Experience in a high-volume manufacturing environment.
Preferred 10 years of experience.
Passion for our mission: “Improving the lives of patients, customers, and each other”",just now
Senior Electrical Engineer,PrideNow - Skilled Industrial Labor,Ziprecruiter,"Minneapolis, MN",Contract,https://www.ziprecruiter.com/k/l/AAKnQCgTspsToiUZbnMw2VupyCNMOUz2LS-ji-R26NWBEuDX3ktzdbA0oQqo7FJowp4bm_CEXQIhLs4lngiJQCGmwpDHioYdijRo5GDOmlMU4WrzIDI9kK8H5Y76N21DB6YT5GDc5aABX2jNsGVFKk5Z_n8zG_D96pDN_Q-Wiod7WF4XvnHp19U3Ta_vyzVOwymTdg?pageType=perl_serp,"Work includes support for all project phases, with particular focus in detailed engineering. Position will be
assigned as electrical engineering lead for projects and will be responsible for coordination and ensuring
effective communications with other engineering disciplines.
Reporting
Position reports administratively to the Electrical Engineering Manager. In project structure, position
reports to the discipline lead engineer and/or the project manager/project engineer.
Responsibilities
Include the following. Other duties may be assigned as required.
• Responsible for development of electrical power systems engineering deliverables including oneline, three-line, schematic and connections drawings, cabling and grounding systems, and other
related documents.
• Responsible for sizing and selection of electrical equipment, including development of
specifications and data sheets.
• Responsible for lighting, lightning, grounding, and cable tray design, including sizing conduit,
wires and motors.
• Responsible for review of electrical shop drawings and data. Interface with suppliers, clients, other
engineering disciplines and designers.
• Responsible for preparation of construction drawing and specification packages.
Degree Requirements
Education, Skills and Experience
• BSc in electrical engineering with minimum of 10 years’ experience in petrochemical, oil & gas,
power generation and/or metallurgical/mineral process industries. MSc a plus.
• Ability to lead quality management of discipline work processes and deliverables.
• Ability to perform power system studies, including short circuit, load flow, protective coordination
and arc flash using software tools (e.g., SKM, ETAP, EasyPower).
• Ability to specify large electrical apparatus including transformers, switchgear, motor control
centers, variable frequency drives, power conditioning equipment and other related devices.
• Protective relaying design expertise a plus.
• Experience in conducting area classification assessments, interpreting relevant codes (e.g., API,
NFPA) and developing engineering designs consistent with area classification requirements.
• Knowledge of applicable model codes addressing electrical design/engineering (e.g., NFPA,
NEMA, IEEE, IEC).
• Strong communication skills, with ability to lead execution of work and resolve issues in a team
environment.
• Capable of working directly with clients from proposal development through project execution.
• Previous consulting experience is strongly preferred.

Certifications, Credentials, Licenses & Registrations
• PE license required with ability to register with NCEES and in other States of company practice
required.
• Eligibility to obtain or currently hold a valid Transportation Worker Identification Credential
(TWIC) required.",1 hour ago
Laboratory Manager,"Connexion Systems & Engineering, Inc.",Ziprecruiter,"Holliston, MA",Contract,https://www.ziprecruiter.com/k/l/AAJ8e2o_pPrie0fplItjQhyo3qtOyMV-aUcP0PkB8RtUlzhI6CSYxmyFQFg_Z3YfH8VGwlSCBuz2qRSflTMPraEp8jj1xdHVySGJXXRop12_PnXscm9GtuDVu0YfPVkoJlYBrx5odhImkzB0VZZoL-cSFBkd_oTIe-ipHi9xBG9LPoJoLmF_lnY_CwWE0i7HFGjMOg?pageType=perl_serp,"Job Title: Laboratory Manager
Salary: $95-$125K depending on experience
Location: Holliston, MA
Duration: PERM
Hours: M-F 8am-5pm
POSITION SUMMARY:
As Laboratory Manager, you lead a team committed to lateral flow assay manufacturing for diagnostic products and oversee and manage our laboratory operations. The successful candidate will be responsible for managing laboratory resources, ensuring the quality of laboratory results, and maintaining compliance with ISO 13485 standards. The Laboratory Manager will lead a team of laboratory technicians and report directly to the Operations Manager.
PRINCIPAL DUTIES AND ESSENTIAL FUNCTIONS:
Oversee the day-to-day operation of the laboratory to ensure timely and accurate production and testing of products.
Manage laboratory resources, including staffing, equipment, and inventory.
Develop and maintain laboratory policies and procedures in accordance with ISO 13485 standards.
Ensure laboratory compliance with all regulatory requirements, including ISO 13485, FDA, and other relevant regulations.
Manage laboratory documentation, including laboratory notebooks, test records, and other documentation required for ISO 13485 compliance.
Maintain laboratory equipment and work with Quality and Maintenance departments to ensure proper calibration, maintenance, and repair.
Participate in product development and validation activities, including experimental design and statistical analysis.
Prepare assay validation reports and other assay-related documentation as required by FDA and ISO regulations.
Write GMP documents related to product manufacturing and quality assurance, progress reports, publications, SOP’s, MSDS, etc.
Build and maintain effective working relationships with staff in Sales, Marketing, Engineering, QA, and Operations.
Develop and maintain relationships with suppliers and vendors to ensure timely and cost-effective delivery of laboratory supplies and equipment.
Additional REQUIRED Qualifications/Skills
BS, MS, or PhD in biochemistry, chemistry, or related field and a minimum of five years related work experience.
Experience in a lateral flow production environment or lateral flow development environment
Able to design and conduct robust and efficient experiments to solve difficult technical problems.
The ability to provide guidance to scientists, lab assistants, and skilled production staff.
Good leadership and organizational skills
General computer knowledge (MS Office Suite, statistical analysis packages).
Laboratory skills: such as protein purification, antibody conjugation, solution preparation, or ELISA experience.
Excellent verbal and written communication skills.
Good interpersonal skills
Experience with 21 CFR 820 and ISO 13485:2016
Knowledge of experimental design & interpretation
US Citizen or Permanent Resident
Additional PREFERRED Qualifications/Skills
Experience at a contract manufacturing organization a strong plus
Experience in a high-volume lateral flow production environment",just now
Activities Manager,Holiday Inn Club Vacations,Ziprecruiter,"Kissimmee, FL",Contract,https://www.ziprecruiter.com/k/l/AAKDxnQUA5CplCSB2gnvreDlYoJmuMVeLXPF6KMqBLPv8Sa8zOtsxZHOFXFTxzP5Cr7bZhZnEloZSyaiWM91LVWYre_is30lS608ODU3Ks5f-6TxsMv0YixzEVahWKe43iepS26jz1GOl160SlNK7lHLiLw297ChX5HLvMJYzlBSjRK9fNBNb_CilWZHOXNqbTIoKQ?pageType=perl_serp,"Holiday Inn Club Vacations resorts look for individuals who excel in their role and are committed to delivering an exceptional experience for our guests, owners, and team members. We look for individuals who are passionate in life and bring those qualities to work every day. Do you instill confidence, trust, and respect, encourage success, and build relationships? We’re looking for people like this to join our friendly, engaged, professional team.
COMPANY BENEFITS:
Weekly Pay
Matching 401K
Growth & Developmental Opportunities
Comprehensive Medical, Dental & Vision Benefits
EAP – Employee Assistance Program
PTO - Paid Time Off
Travel Benefits, Discounts & FREE Vacations through our ClubGo Program
Tuition Reimbursement & Continuing Education Courses
Outstanding Company Culture
POSITION DESCRIPTION:
The Activities Manager is responsible for bringing the brand promise to life in all the Resort Activities & Entertainment venues. This extends to assisting with Activities/Entertainment programming for resort amenities and outlets. The role serves as a guest advocate and key advisor to the Guest Engagement Director and leads the operation of Resort Activities in conjunction with the Activities Assistant Manager and department heads. The ideal candidate would have a very creative, and organized mind set, with the ability to effectively problem solve, and demonstrate/execute programming effectively. Success in this role is measured primarily by onsite and post-stay guest survey responses, evaluating the quality of the amenity and engagement offerings, and having a high focus on Guest engagement experiences and events.
ESSENTIAL DUTIES AND TASKS:
Manage the resort activities program by implementing and devising creative and fun activity programs for all ages
Track and maintain financial reports to stay within budgetary guidelines and achieve revenue goals
Ensure the satisfaction of all Owners/Guests by implementing and maintaining proper Owner/Guests relation programs
Maintain partnership and compliance with third party vendors for contracts, performance standards and inspections
Complete Special Projects as assigned by Management
QUALIFICATIONS:
Demonstrated ability to anticipate, prevent and solve complex problems, and deliver consistently high-quality results in a fast-paced setting
Strong Activities, Recreations, and/or Entertainment background
Demonstrated professional verbal and written communication and presentation skills
Intermediate level mastery of Microsoft Office products
Driving record must qualify to drive company owned vehicles
Must be at least 21 years of age with a valid driver’s license, and minimum of 4 years of driving experience
EDUCATION and/or EXPERIENCE:
High School Diploma or GED equivalent required. Four-year college degree preferred
3 years Activities, Recreations and/or Entertainment background
3 years Customer facing service/hospitality
3 years Leading Front Line employees
3 years Management Experience
#INDRO1
#zrro1",just now
Construction/Engineering Manager,Property Management Company,Ziprecruiter,"Los Angeles, CA",Contract,https://www.ziprecruiter.com/k/l/AALZPIKwtho-bF7P8NzrMTCZ01eeYEbZXW2qHUupvc-narZXo0PBtip0cowC6gdLv2VmUkbc_yYGxhbyPyEkQ75yXHqkotABz2Mcb6vRyNQ_8-CkrqAVb6YimdX_gWeNNxeez7jN1KtXvmGwCuXWXN8XN9cdVQ9kmKaS3povbPnkA9F062Y4j_IoyGqpeqCfkzKq4A?pageType=perl_serp,"Construction/Engineering Manager
In charge of Tenant Improvements (""Tl"") and various construction and engineering projects including scheduling and supervising in-house Tl team and subcontractors. Maintain general building conditions, troubleshoot, diagnose, and recommend repairs for building equipment, systems, and machinery for the portfolio of residential and commercial properties. Implement and maintain building maintenance programs and service contracts. In charge of Tl and various construction and engineering projects, including scheduling, and supervising in house Tl team and subcontractors.
Core Competencies:
Technical Expertise
Leadership
Decision Making
Analytical Thinking
Forward Thinking
Client Service
Major Duties/Responsibilities:
Directly to Director of Property/Asset Management Indirectly to Director of Operations/Development
Property Management Plans, coordinates, organizes, oversees, and directs activities related to construction and maintenance of residential and commercial assets - structures, facilities, and systems.
Develop and implement building maintenance programs to improve the quality and efficiency of
operations at each of our assets.
Develop and implement building standards for each property and create binder for each property with samples of materials, finishes, etc.
Schedule quarterly building inspections and review all current service contracts at each property to identify operations and maintenance issues and recognize opportunities for cost savings
Participate in preparing annual operating budget and forecast capital expenditures for the year
Evaluate current building energy management. Implement efficient programs to improve energy savings.
Collect and maintain building contacts, critical dates, certifications, permits, etc.
Create, implement, and directly manage an inventory of supplies, materials and equipment at each property creating a central location for all equipment.
Conduct in-depth analysis of construction and engineering projects to create scope, budget, and deliverables.
Prepare and manage estimates, budgets, schedules, sequence, and resources, including labor and materials, needed for various construction and engineering projects.
Negotiate and award contracts and direct and oversee vendors' and subcontractors' work at each project.
Responsible for scheduling, directing, and supervising in-house and third-party Tl and maintenance/engineering crews and ensuring quality of craftsmanship while evaluating each crew members' capabilities to appropriately assign them to projects according to skillset.
Mentor and train all engineering and construction field personnel
Oversee and manage third-party construction companies
Coordinate Tl work with Property Managers to ensure leasing requirements are met, and deliver Tl work on time and within budget
Supply materials and equipment to each project as needed, and according to inventory levels.
Responsible for site safety. Ensure properties and jobsites are safe for workers, tenants, and visitors as well as manage compliance with established company safety policies and ensure all personnel have resources to perform their work safely. Hold regular safety meetings with Tl and maintenance/engineering crews to minimize on the job injuries
Participate in property due diligence of newly acquired and/or potential investment properties
Provide excellent customer service to both internal and external clients
Follow all filing guidelines both electronic and hard copy filing
Other/Special projects as assigned
Education/Experience:
10+ years' experience in Construction Management with site supervision experience
Experience and knowledge in the designated industry including but not limited to carpentry, plumbing, electrical, environmental, HVAC, and mechanical systems
Expert knowledge of building products, construction details and relevant rules, regulations, and quality standards
Understanding of all facets of the construction process
Strong Project Management, and supervisory skills
Thorough understanding of engineering, architectural, and other construction drawings
Superior budgeting and cost management abilities
Good working knowledge of Word, Excel, PowerPoint, Outlook and CAD or equivalent software
Demonstrated verbal and written communication skills
Equal Opportunity Employer considering qualified candidates in accordance with state and federal laws, including those with criminal histories, in a manner consistent with the City of Los Angeles’ Fair Chance Initiative for Hiring Ordinance.",9 hours ago
Assembly Lead,Volt,Ziprecruiter,"Beverly, MA",Contract,https://www.ziprecruiter.com/k/l/AALP8i9SZPydXQ5IdauizGEk3MzkxQscy5pq9SpjcM3suYdjdQxi_Hzu9htOZBhEW4_SsGnV3EJjXjMT79-2dFJPn13rhsGtuSrHI_bpPcqPjmOsISHb16EL8_CY-YokhVa455zqIYD3yb25Zl3Q4e8g07hW-plmds2kJh7aXam9IS6Z29B1_44X8K2cB8cyKRz5Dg?pageType=perl_serp,"Empower your future and let your career thrive with Volt.

Volt is immediately hiring for Assembly Lead in Beverly, MA.

As a Assembly Lead you will:

We are presently seeking an Assembly Lead with a minimum of five years of senior assembly work.
Coordinate job priorities and maintain workflow on the production floor.
Understand and maintain quality standards.
Train employees on new or revised work instructions and procedures.
Monitor safety practices and housekeeping.
Utilize ERP system to generate and close work orders, monitor material availability, assign and reconcile material usage.
Utilize and support Kanban system.
Confirm final documentation accuracy of production/engineering work orders.
Document and respond to production and quality statistics related to output and lot traceability performance issues.
Ensure availability of proper materials, tools, and fixtures.
Qualified to cover absenteeism to ensure production demands are met.
Perform and document product testing to confirm and maintain quality requirements.
Interact with other manufacturing departments to resolve problems that interfere with productivity.
Support overtime requirements to meet production demands.


This is a Full-time opportunity. 1st shift time 7:00AM-3:30PM

The ideal candidate will have:
High School graduate or equivalent.
Minimum of five years of senior assembly work, preferably in a medical device environment.
Good communication skills – both verbal and written.
Strong organizational and leadership skills.
Ability to work under pressure and meet deadlines.
Basic computer skills for data entry.


Pay Rate: $22.00-$24.00 per hour.
*Pay range offered to a successful candidate will be based on several factors, including the candidate's education, work experience, work location, specific job duties, certifications, etc.

Qualified candidates should APPLY NOW",just now
Engineering Project Manager - URGENTLY HIRING,PrideNow - Skilled Industrial Labor,Ziprecruiter,"Minneapolis, MN",Contract,https://www.ziprecruiter.com/k/l/AAL3kn4gAiklHKb2kp54irSkhpFHWKIVG7lcziDyZtGHJjRFLUQbgSnsWA2mHT5etDkNEav4wx3c8RC94D5NtZufpfsOSMeO5SW-2Q8dNZfzuWux4RzXgwb_Wp_TSrcjWlX1GL_bnS5RRyrz2h_NBk9yd3tO6jZzRQW_c2bcp0ghtWN2lmtY0Zt3OmbxeBpAnIs_wQ?pageType=perl_serp,"• Routinely monitor and report on project progress, cost, risks, and quality in accordance with
company and client’s requirements, identifying trends and allowing for timely corrective actions.
Provide forecasts of status and progress as required.
• Plan, manage and facilitate timely submittal of deliverables/work packages provided to clients and
return of client review comments or approvals.
• Bring the project to an orderly completion, ensuring handover of appropriate project documentation
and data.
• Ensure all required project records have been properly archived. Issue closeout report(s) and lessons
learned.
• Review and approve invoices to client and monitor and expedite payments, as necessary.
• Execute the project work in accordance with the contract, scope of services, client requirements,
practices, and project procedures.
• Plan, organize and manage resources to achieve the project goals and objectives. Has a good working
knowledge of all key project processes, including engineering, procurement, and construction
management.
• Possess a solid grasp of interdisciplinary engineering practices in a project phase/stage-gated work
process for heavy industry (e.g., Front-End Loading).
• Support the development of project personnel and recognize the accomplishments of individuals and
the team.
• Foster development of a common vision and collaboration among team members and teams,
operating effectively across various offices.
• Provide clear direction and priorities. Convey a sense of urgency and drive issues to closure. Persist
despite obstacles and opposition.
• Pursue aggressive project goals, setting a high standard of performance.
• Promote open expression of ideas, encouraging and empowers others to achieve.
Degree Requirements
Education, Skills and Experience
• BS in engineering (chemical or mechanical preferred), with a preference for licensed Professional
Engineers.
• Minimum of 5-10 years’ experience; an engineering background and project experience in the pulp
& paper industry, petroleum refining, hydrocarbons, high tech, or specialty chemicals experience
highly desirable. Previous consulting engineering experience is strongly preferred.
• Have strong working knowledge of critical path scheduling techniques using Microsoft Project
and/or Primavera P6, and experience applying such tools on projects.
• Minimum 5 years’ experience as project manager on capital projects, with a preference for small- to
medium-cap retrofit projects experience in a portfolio program.
• Experience with project work sharing, working with resources in locations remote from the project
manager’s office.",1 hour ago
Restaurant Manager,Goodwin Recruiting,Ziprecruiter,"Foxborough, MA",Contract,https://www.ziprecruiter.com/k/l/AAJ0qAztBtvciOxQin5Ai4_upCRZ7TPWkvhvPCq7r_uP-RndEIJlyR_J4beYuc-6uPKYw297M3byij8cMJ2mwqJ5clZ9o_gZOJS3r1HdaDKTKqGhADS_IFgtvL8cxK-o_PhDIujsMj3uJnY0GUEUJbnr-qP5xlXFL9LInRUt9FVQrh3ULRK13jj5T-9ui0noYPPfEw?pageType=perl_serp,"We are a New England landmark! We are an authentic Italian restaurant that uses only fresh ingredients and are very proud of our food and service. We are looking for a Restaurant Manager that promotes teamwork and has fun. Huge growth potential! Please apply now for immediate interviews!

Restaurant Manager Responsibilities:
Assist General Manager in daily operations
Ensures compliance with safety and sanitation standards
Promotes a customer service atmosphere

Restaurant Manager Qualifications:
Must have a valid driver' s license
Restaurant leadership experience as an assistant or shift leader
Hands-on leadership style

Restaurant Benefits & Compensation:
Monthly Bonus
Healthcare package
Paid time off
Unlimited growth

At Goodwin Recruiting we are committed to our core values. We take our value, Dedicated to Diversity & Inclusion, very seriously and will never discriminate against a candidate or client based on any protected classes. Our clients seek qualified candidates, and that is what we deliver. A person's age, gender, race, sexual orientation, gender identity, national origin, veteran or disability status, or arrest or conviction record has no bearing on whether he, she, or they are able to do the job. We evaluate the knowledge, skills, and abilities that meet the requirements of the position and aim to open doors and change lives. We value all people, understanding that uniqueness and diversity foster a stronger team that is innovative and brings varying perspectives to the table. We put our money where our mouth is and are proud of our efforts to identify a broad slate of candidates, with many hiring success stories to share.",1 hour ago
Quality Control Inspector,"Compunnel, Inc.",Ziprecruiter,"Wilsonville, OR",Contract,https://www.ziprecruiter.com/k/l/AAIH3Ov5kvgf_jbBajRZ7gjSpH_p8xw3ByYh0B8L_OOBVdZsmGxnpGjPjQtb6Aimrm6bEL5ENrPvF96bjSTFWzXvR1ZNKuqXHkkRuyfgbnjbTeegJQR0E5Uq-A1j14bUdG3f-nEVHFXPEFxIFkUUMB73Whitn-6EzDwpFH9EJVApb5sIhxHYkw8okFm0wrAGXsZf6KQ?pageType=perl_serp,"Description
Typical Duties
Develops, implements and maintains quality control systems and standards, methods and procedures for inspecting, testing and evaluating the precision, accuracy and reliability of company products, ensuring finished products conform to government and company standards and satisfy good manufacturing practices regulations.
Conducts routine and non-routine analysis of raw materials, in-process items and finished product according to established operating procedures, calibrating and maintaining lab and analytical equipment.
Documents test procedures that may include stability program testing and formulation studies for compliance to specifications and prepares investigations, summaries and reports of abnormalities.
Makes recommendations for corrective action necessary to ensure conformity with quality specifications and develops testing and analysis methods and procedures in accordance with established guidelines and revises and updates standard operating procedures as needed.
Provides technical support to the quality assurance and quality engineering functions by conducting inspections on products, materials,
components, parts, etc., at various stages of the production process.

Job Examples
Reads and interprets complicated blueprints and specifications, including customer and vendor specifications, determining unstated or hidden dimensions from a blueprint, using fractions, decimals, and trigonometry; uses mechanical and electrical measuring tools.
Uses magnifiers, electronic instruments, calipers, micrometers, snap gauges, and special fixtures and verifies calibration against standards.
Develops and assesses alternative methods to achieve uniform quality including identifying process variables.
Performs critical first-piece inspections and authorizes commencement of production.
Sorts materials and/or marks defects for repairs.
Inspections may require measurement to close tolerance requiring sensitive touch or judgment.

Knowledge Level
Applies basic job skills and knowledge, typically
acquired through limited relevant work experience (1+ years).
Typically requires completion of high school diploma or equivalent and may require some
related vocational training.

Key Competencies/ Knowledge Application
Follows established procedures, policies, and
processes to accomplish tasks.

Job Scope/Complexity
Duties and tasks are standardized and routine.
Acquires skills in adapting procedures, techniques, and/or equipment to meet job requirements in area of specialization.

Education: High School",just now
Full Stack Developer(Angular and .NET),Apex Informatics,Ziprecruiter,"Omaha, NE",Contract,https://www.ziprecruiter.com/k/l/AAK5tz64XVC0gAvrpb5VxIiF1T2UKkPte7fzkwIF2Aij54_MrGvCXP4htYKVMsd-ERTafyA2H7C9I71OsqrcJz3Y-oQGOXe1Nnwb3Bo73lRK6zOXsadQBZ-c73Hs8vcDMNDhbQADk0uHQLMzAo69fUw-CNGQP83O-8BfIWKEUc9hw4b6WCdb5w7qjwR1WZ62oFPrxA?pageType=perl_serp,"We are seeking a talented and experienced .NET Developer to join our team. The ideal candidate will have expertise in the following technologies: C#, ASP, SQL Server, Angular, and AWS.
Responsibilities:
Angular is a must and minimum 5 year experience.
Design, develop, and maintain web applications using .NET technologies.
Collaborate with cross-functional teams to understand business requirements and translate them into technical specifications.
Write clean, efficient, and maintainable code.
Develop and maintain database schema and SQL queries.
Troubleshoot and debug issues in production and non-production environments.
Continuously learn and stay up-to-date with the latest technologies and development trends.
Requirements:
Bachelor's degree in Computer Science or related field.
3+ years of experience in software development using .NET technologies.
Strong knowledge of C#, ASP.NET, SQL Server, Angular, and AWS.
Experience in developing RESTful web services.
Knowledge of object-oriented programming and design patterns.
Ability to write clean, efficient, and maintainable code.
Excellent problem-solving and debugging skills.
Experience with agile software development methodologies.
Strong communication and collaboration skills.
If you are a passionate .NET developer who enjoys working in a fast-paced environment, we encourage you to apply for this exciting opportunity.",1 hour ago
Director of Engineering for GREAT LA Hotel!!,Patrice & Associates,Ziprecruiter,"Los Angeles, CA",Contract,https://www.ziprecruiter.com/k/l/AALrgacvoN27WpwxKx-vhhpllg4ziHtpK-Kbc4x4RpbdaptE0xVo9CUpLJ876favIH8bfETjqgaiqmshmDIVSHCjfiJ2DMDJTFAmqzOSqgMHWChGGbOVVnSWDsfUAYGVIfMbsDzhiF63B6zevgHEfKISP3djb0Am_u7kjl089EiRedIhTjBprvXQ2Il503UqgRHxKp0?pageType=perl_serp,"Job Description
To ensure proper training and supervision of all Engineering personnel and to provide consistent, cost-effective maintenance programs that ensure the Hotel's safe and efficient operation. The hotel offers 453 guest rooms, has 20K square feet of meeting space, which breaks into 22 unique rooms plus outdoor spaces. The building is a 17-story high-rise with an outdoor pool, spa services, two restaurants, a business center and 24-hour fitness center. The hotel caters to corporate clients on business, groups and meetings and is also a well known LA social hub.
Responsibilities
Coordinate and operate, in an economical, legal, and safe manner, all Heating, Lighting, Power and Repair & Maintenance for the hotel.
Inspect physical plant and equipment and shall supervise maintenance and preventative maintenance program of that area.
Coordinate with other departments all work necessary to maintain general conditions, safety and health standards set forth by hotel policy and legal requirements.
Interview, hire, counsel, train, and discipline engineering associates, in coordination with the Director of Human Resources.
Directly supervises Engineering associates in operation and control of utilities to provide efficient operation of hotel services and comfort to guests.
Recommend to management possible projects for future capital budgets. Obtain bids, supervise, and coordinate contractors in performance of project work.
Maintain own and oversee the hotel's special permits and licenses as required by local authorities.
Control schedules, staffing and payroll of Engineering associates. Compile personnel records, logs utilities and keep Engineering records.
Qualifications
Must have extensive facilities maintenance, HVAC, and mechanical experience.
Prior hotel engineering experience and proven leadership experience required. Preferably with a luxury hotel.
Excellent oral and written communication skills.
Must be willing to work weekends and at any other times as required.
Ability to work in the interior and exterior of the hotel.
Experience managing a crew of 5 or more.",17 hours ago
"A Plant Reliability Engineer, PSM chemical plant experience 100-135K",Work22,Ziprecruiter,"Baton Rouge, LA",Contract,https://www.ziprecruiter.com/k/l/AAIjk1mo61phctidsyUKsicKYYXUBKlkUqIkKwPb08mPKVpgr4lD-A_cjbx9rBP1p0kljJWg41BxQUpwAwaISxqy1Lw8xd30j5sONPW-mf92y_w1uWgpTA5LZJc8W4AEgR4dsC6yeGezymrMQ77bdCHcJQHNluxx3EBo72X3xjFVQFAB5vcxKthemDRiQ9heYmqJ9ug?pageType=perl_serp,"Baton Rouge, LA Plant Reliability Engineer, PSM chemical plant experience 100-135K
direct hire with benefits: 401k and health insurance
relocation assistance
www.work22.com
call Gary 323-694-6577
accountable for the performance of mechanical & structural equipment such as pipes, valves, pumps, and rotating & fixed equipment for the chemical plants. Participate in Plant Continuous Improvement projects/ efforts by supporting Best Practice Maintenance and Reliability initiatives.
RESPONSIBILITIES:
--- Establish/ improve sitewide Mechanical Integrity initiatives and defining MI responsibilities for area maintenance personnel (Superintendents/General Supervisors/Planners/Maintenance).
--- Investigate Fixed and Rotating Equipment problems and recommend design modifications to improve reliability, productivity, and safety production assets.
--- Coordinate sitewide PM program which includes vibration monitoring and oil analysis
--- Provide maintenance engineering/reliability engineering support for multiple plant operations
--- Sitewide MI implementation includes storage tank mechanical integrity, pressure vessel and relief valve inspection and repair, maintenance procedure development, maintenance personnel training, critical spare identification/inspection/testing, and repair quality assurance/documentation
--- Coordinate the Reliability Technician program which includes thickness testing, alloy analysis, failure analysis, generation of condition reports, and fabrication quality assurance
--- Identify and manage asset reliability risks that could adversely affect plant or business operations
--- Participate in and conduct internal PSM Audits to verify processes
--- Participate in the Corporate Manufacturing Reliability Council which identifies, develops, and shares best practices among all sites
--- Support the Reliability Enhancement Process by serving on PM and Spare Parts Review Teams and implementing a root cause failure analysis and corrective action process
--- Assist with Safety Relief Management, including reviewing specifications, failure analysis, and overhaul frquencies. and Safety Audits
QUALIFICATIONS:
--- BS in Engineering, Mechanical Engineering with 5+ years maintenance/ reliability engineering experience in PSM compliant plants including chemical, pulp & paper, refinery, or related industries
--- Experience with reliability improvement processes: planning/scheduling, root cause failure analysis, PM Improvement, key performance indicators, and reliability engineering
--- Extensive experience applying API and ASME codes
--- Knowledge and technical expertise in the Mechanical Integrity, Process Safety Management, and MOC.
--- Familiar with OSHA, RCA, ASME, CMMS, RCM
--- US Citizen or Permanent Resident (green card) required",22 hours ago
