job_title,company_name,address,job_description,job_source_url,job_posted_date,job_source,job_type
Front End Full Stack Developer,Eliassen Group,"Durham, NC, USA","We have a great opportunity for a Front End Full Stack Developer with our client in Durham. You will focus on UI development and automation, and work with backend Java, to develop and deliver solutions. We can facilitate w2 and corp-to-corp consultants. For our w2 consultants, we offer a great benefits package that includes Medical, Dental, and Vision benefits, 401k with company matching, and life insurance. Requirements of the Front End Full Stack Developer: Bachelor's degree in computer scie",https://www.dice.com/job-detail/75b6e3b0-c36f-4ac1-8053-ac5c15d53ec2?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 9 hours ago,Dice,contract
Developer-Java/J2EE Senior,Randstad Technologies,"McLean, VA, USA","job summary: Randstad Technologies is hiring and we're looking for someone like YOU to join our team! If you are seeking a new opportunity, looking to grow in your career, or you know someone who is - we want to hear from you! Take a look at the below opportunity, or feel free to visit RandstadUSA.com to view and apply to any of our open roles. location: Mc Lean, Virginia job type: Contract salary: $61.60 - 66.60 per hour work hours: 8am to 5pm education: Bachelors responsibilities:",https://www.dice.com/job-detail/261fbcb3-d342-431f-8dda-660c4b4e4e67?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 18 hours ago,Dice,contract
Sr Java Developer (Lead),Ntelicor LP,"Phoenix, AZ, USA","Job Type: Contract Expectation: Hybrid Responsibilities: Works with product management, developers and architectural teams to define strategy and requirements Develops and drives high-level strategic initiatives and secures commitment from external and internal teams for new initiatives Drives consensus on technical approach, sets timelines, and leads cross-functional application teams from design through delivery Applies software engineering best industry practices to web applications and serv",https://www.dice.com/job-detail/a52c33f3-5171-4331-8b18-ec51cd7fb9f0?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 18 hours ago,Dice,contract
Senior Backend Microservices Developer,Kforce Technology Staffing,"San Jose, CA, USA","RESPONSIBILITIES: Kforce has a client in San Jose, CA that is seeking a Senior Backend Microservices Developer to join their team on a 6-month contract to hire opportunity. Candidates must be in the San Jose, CA, or Cincinnati, OH areas. Duties Include: * Senior Backend Microservices Developer will develop backend eCommerce web and Merchandizing applications in cloud platform technologies * Collaborate with designers & product managers to iterate on the design & implementation of our product *",https://www.dice.com/job-detail/276288ed-f6b1-41c2-ac6c-ff1a8d5a3049?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 11 hours ago,Dice,contract
Tableau Developer,"Galaxy i Technologies, Inc.","Sunnyvale, CA, USA","Title: Tableau Developer Location : Sunnyvale,CA and Austin,TX Contract: W2 Job description: Excellent hands-on experience of Tableau dashboards and database skills Experience in working with business reporting team in designing reports for their complex requirements Excellent communication skills Ability to design business critical reports Ability to improve performance of queries and debug issues with reports running these queries. Excellent debugging, critical thinking, and communication ski",https://www.dice.com/job-detail/45a2294b-6d18-49f5-b011-9bae2b9cc749?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 15 hours ago,Dice,contract
"URGENT NEED - SAP Cloud Platform Developer - Austin, TX - Onsite",Navtech Inc,"Austin, TX, USA","I have an opportunity for ""SAP Cloud Platform Developer - Austin, TX - Onsite"" and I am looking for a candidate who can join Immediately if you are interested, reply to me with your updated resume or if you could refer someone I would really appreciate it. Position : SAP Cloud Platform Developer Location : Austin, TX (Onsite) Duration : 12+months Required Skills - BTP XSA, SAP Very strong experience with SQL Script, PL/SQL, Stored Procedures, Function Calls, Designing tables, data loads, cal",https://www.dice.com/job-detail/566c091d-e33c-44a1-9c72-5ff61cc50c41?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 16 hours ago,Dice,contract
Sr. SAP UI5 Developer,SBS Corp.,"San Antonio, TX, USA","Role: Sr. SAP UI5 Developer Location: San Antonio, TX (2/3 Days a week On-site from day 1) Duration: 12+ Months Job description: Required: Front-end skillset requirements: Good understanding of object-oriented programming, MVC and Data modelling concepts. SAP UI5, CSS, HTML5, JavaScript, SAP Fiori, WebIDE. Experience in working with S4 Hana, Gateway Services, OData, CDS views. Ability to take high level functional design documents and develop solutions independently. Reach me at",https://www.dice.com/job-detail/262c6fa4-6b58-4ff7-a1b7-c5f9cdc984d5?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 12 hours ago,Dice,contract
SAP Developer/Global Support Manager,"Serenity Info Tech, Inc.","Columbia, SC, USA","Hi, Please find my direct client job requirement for your consideration. Title: SAP Developer/Global Support Manager Location: Columbia, SC Duration: 12 Months Client: State of South CarolinaJob Description: The State of South Carolina has implemented the following modules of SAP across all state government agencies: FI, MM, HR, Payroll, SRM, CRM, Treasury Management and PBF. The implementation of SAP began in November 2007 with the FI and MM modules and concluded in June 2013 with th",https://www.dice.com/job-detail/2b0dbd36-cd5f-47b5-9584-fd776eff17e6?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 16 hours ago,Dice,contract
"UI Developer-Summit, NJ / Charlotte, NC",mProgen,"Summit, NJ, USA","Required: 4+ years of Software Engineerng experience,or equivalen demonstrated through one or a combination of the following:work experience, trai,ning,military experience, education4+ years of SQL experence .4.+ Experience""using NICE Actimize solutions development like AIS,RCM/2+years working in an agile environmentDemonstrable experience in Jenkins,DevOps (Cl-CD) processExperience with git Desired Qualifications: Experience workingin banking .,Experience with fraud detection and moni",https://www.dice.com/job-detail/d5bdfb32-d400-4ad5-a4d4-7afd2442e446?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 9 hours ago,Dice,contract
Compiler developer,"TekLeaders, Inc","San Jose, CA, USA","Title: Compiler developer Location: San Jose CA Job type: C2H Job description: Opportunity to make a difference by applying the creativity and problem solving skills, learn and/or apply multi-threading/distributed computing to solve large scale compile problems such as logic optimization, partitioning and scheduling. Responsibilities include but are not limited to: Further enhancement, maintenance and porting of SEGGER's clang/LLVM-based compiler Development of new compiler features and opti",https://www.dice.com/job-detail/836a23b0-0c7d-470c-85f0-c95c2af6f909?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 15 hours ago,Dice,contract
UI Developer,Select Jarvis.com,"Seattle, WA, USA","Role: UI Developer Location: SEATTLE, WA Requirement: React JS C#, REST APIs, Azure Cloud development The project is related to Document Life Cycle Management (something related to document managements system) Expecting resources having hands-on with React/Redux, C#, Azure Environment Questions related to the below: Current/Lates project contribution - for both frontend and backendFrontend - React Hooks, Redux, Middleware knowledge (Thunk/Saga)Backend - what kind of contribution you have",https://www.dice.com/job-detail/10f3f7c9-d61c-48c4-b80d-20714f44e4fd?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 15 hours ago,Dice,contract
Service Now Software Asset Management (SAM) Developer,Omega Hires,"Woodlawn, MD, USA","Basic Qualifications: 7 years of direct development experience with the ServiceNow platform – ITAM including SAM, CMDB, Discovery, MID Servers, Workflow/Notifications, Workspaces, UI Policies, Business Rules, Client Scripts, Script Includes, Catalog Client Scripts, Catalog UI Policies, Email Scripts, ACL Roles / Groups.5 years of experience with importing and exporting data to ServiceNow using data loads, transform maps and transform scripts.5 years of experience developing ServiceNow SAM Implem",https://www.dice.com/job-detail/3c8d3ff0-c998-4333-bc76-69bdabd78421?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 16 hours ago,Dice,contract
.Net Developer,Spanco Solutions,"Pennington, NJ, USA","Job Role- .Net Developer Location- Pennington, NJ (Onsite) 12-Month Contract (C2H) W2 ONLY Looking for candidates who can convert to FTE. Required Skills 1. Working knowledge and experience of Microsoft.Net Framework 4.0 or higher with proficiency in .Net Core, C#, and WCF services. Strong understanding of the structure and logic of Object-Oriented programming. 2. Expertise in web technologies including ASP.Net, .Net MVC, client-side technologies including HTML, CSS, Javascript, JQuery, Bootst",https://www.dice.com/job-detail/2700ccbb-5c85-45a4-ae30-b1fbeff082d6?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 9 hours ago,Dice,contract
JAVA DEVELOPER (REACT/JAVA/AZURE OR GCP),Randstad Technologies,"Remote or Eden Prairie, MN, USA",job summary: RANDSTAD TECHNOLOGIES IS SEEKING A JAVA DEVELOPER FOR A CLOUD MIGRATION PROJECT FROM GCP TO AZURE. THIS IS A 6 MONTH PROJECT. 100% REMOTE. Required Skills: - 5+ years of progressive experience in Software Engineering - 3+ years of experience developing applications in React including component design and state management for specific use cases - 5+ years of experience with Java - 3+ years of experience designing and implementing RESTful services - 3+ years of Agile delivery exper,https://www.dice.com/job-detail/32d96cc3-bdd4-4de8-b299-278ac45a8dbf?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 15 hours ago,Dice,contract
Full Stack Developer,Kforce Technology Staffing,"Salt Lake City, UT, USA","RESPONSIBILITIES: A Kforce client is seeking to hire a Full Stack Developer in Salt Lake City, Utah (UT). The project will include the ability to separate application, business, and data areas on the backend, effectively write unit tests, translate visual and written designs into efficient back-end libraries. REQUIREMENTS: * Expertise in .NET core and strong C# skills with ability to write SQL at a master technical level * Experience with SQL and Oracle databases, web applications, microservice",https://www.dice.com/job-detail/21b95e76-021b-4cde-bf07-af6458c0b63d?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 8 hours ago,Dice,contract
Full Stack Web Developer,Yochana IT Solutions,"Farmington, MI, USA","Full stack web developer will build large distributed components; conduct full stack web application development with a variety of coding languages; design UI, core & backend software components; create consumer products and features using internal programming language Hack; implement web or mobile interfaces using XHTML, CSS, and JavaScript; work closely with our project management and design teams to define feature specifications and build the next generation of products leveraging frameworks",https://www.dice.com/job-detail/ec1c5446-af73-41ea-b129-abd210c91e8f?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 12 hours ago,Dice,contract
Angular Developer,"IT Trailblazers, LLC","Remote or Pleasanton, CA, USA","Angular Developer Client: Kaiser Location: Pleasanton, CA (open to candidates remote who are in PST time zone, but they prefer local candidates who can work onsite 2 times a week) Qualifications: 5+ years of Software Development experience focused on Front End DevelopmentAngular ExperienceJavaScriptBuilding out UI/UX from scratchBonus: Backend experience with NodeJS",https://www.dice.com/job-detail/ff8b1554-879b-435a-99ad-259cf5890cc2?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 12 hours ago,Dice,contract
Appian Developer/Programmer Analyst,BuzzClan LLC,"Austin, TX, USA","BuzzClan is an elite business consulting firm collaborating to provide software, advisory & implementation services. BuzzClan is a certified partner for most of the tier 1 cloud, hardware & software providers. Being a vertically integrated solutions company, BuzzClan is known for their capability in the IT Services space.Requires the services of Appian Developer/Programmer Analyst, hereafter referred to as Worker(s), who meet the general qualifications of ITSAC Developer/Programmer Analyst",https://www.dice.com/job-detail/8d05fea9-a941-448a-acfc-3ea2578be4d5?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 13 hours ago,Dice,contract
R9060- SAP Cloud Platform Developer | (Onsite- TX),"ReqRoute, Inc","Austin, TX, USA","Client is a leading, “global ten” provider of custom information technology, consulting and business process outsourcing services, and serves primarily Global 2000 companies. The firm employs more than 150,000 people and works with 805 active clients across banking & financial services, insurance, healthcare, life sciences, retail/consumer, manufacturing, energy, communications, and media. Since being spun-out as a public entity in 1998, the company has grown at an unprecedented rate, with antic",https://www.dice.com/job-detail/d55ed6e6-c647-4bce-94e4-2306be7e69f5?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 12 hours ago,Dice,contract
Sr Drupal/PHP Developer,Resource Informatics Group,"Austin, TX, USA","Role: Sr Drupal/PHP Developer NeededClient is looking at candidates that will relocate to a preferred location as long as they can be on site Day 1 of the contract.Location: Austin or Dallas (Westlake), TX (Hybrid) - Must go on site 2-3 days a week (Mandatory) Duration: 6 plus months Rate: $Market All InclusiveAdvanced proficiency in Drupal 8/PHP development, including experience working on custom modules, Configurations, Deployment, and maintenance of large public Drupal sites. * Must have more",https://www.dice.com/job-detail/784d2b42-6d5d-4676-98de-4d5e4921ce87?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 15 hours ago,Dice,contract
SAP ABAP developer,Tachyon Technologies,"Redmond, WA, USA","About Tachyon Technologies: Tachyon Technologies is a Digital Transformation consulting firm that partners with businesses to implement customer-focused business transformation. Aligned with SAP's digital core, Tachyon Technologies collaborates with its clients to transform their business by leveraging existing IT investments and leading-edge digital solutions to positively impact their customers' experience. From initiation through realization, Tachyon Technologies understands what it takes fo",https://www.dice.com/job-detail/53deaa9c-7b86-42fd-8201-cc8185e56cfb?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 11 hours ago,Dice,contract
Salesforce Developer,Stellar IT Solutions,"Remote or St. Louis, MO, USA","Job Title: Salesforce Developer with Sales and Marketing Cloud Experience Job Location: Remote (St.Louis,MO) Job Duration: 6 Months contract Job Summary: We are looking for an experienced Salesforce Developer with strong knowledge of Sales and Marketing Cloud. The ideal candidate should also have experience with the Microsoft Stack, Dynamics CRM, and Azure. As a Salesforce Developer, you will work on customizing and integrating the Sales and Marketing Clouds to meet business requirements. Resp",https://www.dice.com/job-detail/eeb3231c-fbf5-4596-b808-87ddcb93843d?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 10 hours ago,Dice,contract
"Lead Full Stack Developer (.NET Core, REST APIs, Node JS, Azure)",Randstad Technologies,"Remote or Eden Prairie, MN, USA","job summary: Required Qualifications: Undergraduate degree or equivalent experience 3+ years of experience with C#, .Net Core 3.x 2+ years of experience with React JS, 2+ years of experience with REST APIs 2+ years of experience in using Git and DevOps for CI/CD process 1+ years of experience with NodeJS 1+ years of experience with Azure Cloud development Preferred Qualifications: Experience with Multi Cloud environments. Experience with serverless programming/Azure functions Experience with F",https://www.dice.com/job-detail/fbbea467-7475-483b-90ea-4ef3fad19c6d?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 18 hours ago,Dice,contract
Senior Full Stack Java Developer,Cynet Systems,"Alpharetta, GA, USA","We are looking for Senior Full Stack Java Developer for our client in Alpharetta, GA Job Title: Senior Full Stack Java Developer Job Location: Alpharetta, GA Job Type: Contract Job Description: 4+ years of hands-on experience in large-scale (distributed) system architecture, complex software design, high scalability and availability, and optimization.Good Understanding of Networking concepts and Server-Client model.Knowledge of relational databases and SQL.Ability to adapt and act in a fast-pace",https://www.dice.com/job-detail/b6d254be-f667-4bbb-b87e-ba0d5b47a45c?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 14 hours ago,Dice,contract
:.Net Developer with Strong ELK,Venusgeo,"Jersey City, NJ, USA","Hi Greetings Role : .Net Developer with Strong ELKDuration : Long TermLocation : Jersey City , NJ (Office work one day in a week (Wednesday) AWS Experience is a must Elasticsearch client coding experience is a must 8+ years of proven experience in software development and system maintenance. • Ability to learn and adapt to continuously changing technology. • Demonstrated experience with N-tiered applications, multi-tier architecture, and production Internet architectures. • Experienced at de",https://www.dice.com/job-detail/660fa878-e5e4-4d16-82e1-520d53a36925?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 14 hours ago,Dice,contract
Mid Level Documentum Developer - (REMOTE),System One,"Bethesda, MD, USA","We are currently seeking a Mid Level Documentum Developer for a long term REMOTE contracting position. Candidates must live in the United States. The successful candidate will be responsible for analyzing, designing, developing, applying, and supporting complex enterprise projects related to Documentum. The candidate will also evaluate customer requirements, interface with other offices, consult with and inform user departments on system requirements, and resolve problems and operating difficult",https://www.dice.com/job-detail/1025fad4-37aa-46c2-85ab-cc9c9d00fe09?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 7 hours ago,Dice,contract
Sr Python Developer / Lead,Donato Technologies Inc,"Irving, TX, USA","Job Title: Python Developer Location:Irving, TX (Onsite) Duration: 6+ Months Contract Consultant needs to have 11+ years of Python experience. Job Description: Python developer.Object-oriented programming.Python Flask.Experience with RESTful APIs.Python multi-processing.SQL SERVER (SQL queries).PyodbcPandasFront end UI is a plus (angular/react).",https://www.dice.com/job-detail/b73773c2-3184-4f24-b1ed-8a1da37b3d2f?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 12 hours ago,Dice,contract
Backend Scala Developer,"V-Soft Consulting Group, Inc","Sunnyvale, CA, USA","Backend Scala Developer Primary Location: Sunnyvale, California V-Soft Consulting is currently hiring for a Backend Scala Developer II for our premier client in Sunnyvale, California. Education and Experience » Bachelor’s degree in computer sciences, engineering, management information systems or combination of education and equivalent working experience.Minimum 4 years’ experience in Scala.Strong software design skills and knowledge of design patterns.Experience with Agile/Scrum methodo",https://www.dice.com/job-detail/ee8bd665-45e0-4ef8-8d73-b7553ae9fcea?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 9 hours ago,Dice,contract
Devops Engineer/ Developer,Celer Soft LLC,"Chicago, IL, USA","Position : Devops Engineer/ Developer Location : Chicago, IL Duration : 6 Months contract with EXT Devops, Harness, Python exp needed , Teamcity is nice to have Summary / Domain: Revenue Management Group Process of migrating to AWS Cloud DeVops with Harness Experience Skills: Python, Grove and true Harness skills. CI/CD pipeline deployment in Harness is the key. Top skills are Devops, Harness, AWS Cloud formation.Experience: 6+ Years of seasoned experience AWS Cloud experience Education: Ba",https://www.dice.com/job-detail/b8b78c63-bfd3-4850-96aa-1318dbd93604?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 16 hours ago,Dice,contract
.Net Developer,SoftPath Technologies LLC,"Baltimore, MD, USA","HIRE TYPE: W2 Role: .Net Developer / Support Analyst Developer Location: Baltimore, MD Duration: 12 + Months Locals Only - In-Person Interview Required! Onsite Day 1: Hybrid Role: 2-3 Days Onsite Per Week! Team is looking for an accomplished Support Analyst Developer who is passionate about data, services and reporting. Our team is building a suite of next-generation n-tier, native cloud-enabled applications, while supporting existing processes. You will be part of an Agile team of smart, ha",https://www.dice.com/job-detail/c8318833-c28a-4135-8a3c-aa128b27bdb6?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den&searchId=5e7f9971-60ba-4959-82d9-14750d21124d,Posted 5 hours ago,Dice,contract
