job_title,company_name,address,job_description,job_source_url,job_posted_date,job_source,job_type
"UI Front End Developer
",Lantana Consulting Group,"East Thetford, VT 05043","UI Front End Developer
Contract
Company: Lantana Consulting Group provides services and software for standards-based health information exchange. We have built our expertise through more than a decade of development and deployment of technical specifications and interoperability solutions. As a distributed company with no single brick and mortar office, Lantana can hire the best available talent and offer a flexible work schedule.
Primary purpose: Develop visual elements from the users’ vantage point within web-based applications. Translate UI/UX design wireframes to actual code that will produce visual elements of applications. Work with the UI Designer to bridge the gap between graphical design and technical implementation, taking an active role in defining how the applications looks and works.
A successful candidate will:
Develop responsive, web-based user interfaces.
Build reusable code and libraries for future use.
Ensure the technical feasibility of UI/UX designs.
Optimize applications for maximum scalability and speed.
Collaborate with back-end developers with coding and troubleshooting.
Be able to juggle competing project demands and work with management to understand priorities.
Required Qualifications:
Degree in computer science, information technology, or related discipline.
Proven experience as a front-end developer, demonstrated by portfolio of work.
Knowledge of CSS, CSS extension languages, and CSS preprocessor tools.
Experience with Enterprise JavaScript technology stack, including Node.JS, TypeScript, Angular and Bootstrap.
Knowledge of Agile and Kanban software development methodologies.
Preferred Qualifications:
Experience integrating with REST APIs and building CRUD applications around them.
Knowledge of Clinical Document Architecture® (CDA) and/or HL7® Fast Healthcare Interoperability Resource® (FHIR).
Experience with virtualization technologies (such as Docker and Kubernetes).
Additional Job Information:
This position is 100% work-from-home/remote.
Lantana is an equal opportunity employer. All qualified applicants for current openings will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, or national origin.
For this position, we are not accepting applicants outside of the United States.
To apply, please submit a resume to careers@lantanagroup.com.

HL7, CDA, FHIR and the FHIR [FLAME DESIGN] are the registered trademarks of Health Level Seven International and their use does not constitute endorsement by HL7.",https://www.indeed.com/jobs?q=developer&l=United+States&sc=0kf%3Ajt%28contract%29%3B&vjk=c399cc8da08ad594,Posted Today,Indeed,Contract
"Full Stack Developer
",P2 Systems,Remote,"CLIENT: Remote

CONTRACT START DATE: Immediate
CONTRACT DURATION: Contract (9 months – yr) to hire
Education & Requirements:
Development skills with Java, Angular, Python, or other applicable languages
Experience with Amazon Web Services (AWS)
Strong development experience with Postgres, including advanced features
Experience with ETL processes or Analytics/Reporting applications
Solid expertise in developing modern, scalable applications
Strong initiative, self-motivated, and able to drive results with minimal guidance
Comfortable with uncertainty, ambiguity, and change
A professional, relaxed, and enthusiastic attitude
Pragmatic focus on delivering business value, with a relentless focus on creating and measuring outcomes
Demonstrated ability to value team over individual success by focusing on collaboration and progress instead of dogma
Continuously seeks opportunities to learn and improve self and team
Excellent problem-solving and analytical skills",https://www.indeed.com/jobs?q=developer&l=United+States&sc=0kf%3Ajt%28contract%29%3B&vjk=1ba0d12102ce1b67,Posted Today,Indeed,Contract
"WEB DEVELOPER
",RocketVox,"Birmingham, AL","Engineering — Birmingham, Alabama
ABOUT THE JOB
Do you love Internet Explorer? Move along, nothing to see here ... but if you're a high-energy geek we need web developers that understand less is more, duties include:
Maintaining our customer portals and internal web-based tools
Work closely with our core programming team to improve our API
ABOUT YOU
Knowlegable in HTML5 and CSS3
Above average understanding of JQuery
Basic familiarity with PHP and server-side languages
We love Git, you should too
A deep understanding of Linux
Experience with n-tier environments
Independent worker, team thinker
ABOUT US
We enable small businesses and entreprenuers with a powerful cloud-based virtual phone system and every day we work hard to make the experience better.
Flexible hours
Work from home opportunities
Profit sharing and bonus programs
Full and part-time contract work available
Work hard, play hard
Interested? jobs@rocketvox.com",https://www.indeed.com/jobs?q=developer&l=United+States&sc=0kf%3Ajt%28contract%29%3B&vjk=3f0e03c41e66d161,Posted Today,Indeed,Contract
"React Developer
",Capgemini,Remote,"Duration: 6 months

Duties and Responsibilities:
Should have 6+ years of experience in UI Development
Design and implement Web-based application using HTML, CSS, Javascript, Jquery , and ReactJS
Needs recent experience with ReactJS, GraphQL, AWS Amplify
Evaluate, suggest, and outline improvements to existing interface flows
Experience with Google Map API.
Build and maintain scalable web applications using custom, reusable, and responsive UI components
Work closely with design teams and business owners to define, design, and implement features.
Knowledge / experience required in jQuery, Typescript/ES6 needed
Knowledge on Hand on with AEM preferred
Good experience in Bitbucket
Page load optimizations and ability to write optimized JavaScript code
Good communication skills
Assess effort for delivering project

The Capgemini Freelancer Gateway is enabled by a cutting-edge software platform that leads the contingent labor world for technology innovation. The software platform leverages Machine Learning and Artificial Intelligence to make sure the right people end up in the right job.

A global leader in consulting, technology services and digital transformation, Capgemini is at the forefront of innovation to address the entire breadth of clients’ opportunities in the evolving world of cloud, digital and platforms. Building on its strong 50 year heritage and deep industry-specific expertise, Capgemini enables organizations to realize their business ambitions through an array of services from strategy to operations. Capgemini is driven by the conviction that the business value of technology comes from and through people. It is a multicultural company of over 200,000 team members in more than 40 countries. The Group reported 2018 global revenues of EUR 13.2 billion.",https://www.indeed.com/jobs?q=developer&l=United+States&sc=0kf%3Ajt%28contract%29%3B&vjk=15a32e20c26089e6,Posted Today,Indeed,Contract
"Jr Software Developer
",Intellicomm Inc,"575 E Swedesford Rd, Wayne, PA","Primary Responsibilities:



Design and develop server side, client side and web software.
Develop extensive Internet based applications.
Design and develop mobile apps.
Write well documented source code.
Document testing and release plans.



Qualifications:



Excellent programming skills in C++ and Windows APIs.
Experience in C#, .NET Framework, Classic or .NET Active Server Pages.
Experience in COM, HTML, DHTML, XML/XSL, JavaScript.
Experience in SQL server database.
Strong object oriented and multi-threaded programming skills.
Strong verbal and written communication skills.
B.S. or M.S. in Computer Science / Telecommunications or related field.



Type: Full-time / Contract


Salary: $70,000 - $85,000 per year (plus benefits).",https://www.indeed.com/jobs?q=developer&l=United+States&sc=0kf%3Ajt%28contract%29%3B&vjk=83ba6737962c150d,Posted Today,Indeed,Contract
"ASP.NET C# Developer
",SQA Group,Remote,"**This is a Contract Role**
SQA Group is a tech and advisory services firm helping companies maximize two business differentiators — quality and data. We help both tech and business leaders see around corners, stand-up new capabilities, and elevate software quality and data as competitive advantages that help drive towards next.
SQA Group is seeking a C# Developer/Software Engineer with hands on, advanced, C# coding experience to help support upcoming initiatives.
What You Bring
Strong C# experience
Senior Level Consultant
10+ years experience
Thank you for your interest in pursuing a career at SQA Group! This role is fully remote. SQA Group is an equal opportunity employer and supports workforce diversity. This job description is intended to describe the general nature and level of work being performed by the person assigned to this position. The primary duties and responsibilities above are intended to describe those functions that are essential to the performance of this job. This job description does not state or imply that the above are the only duties and responsibilities assigned to this position. All requirements are subject to possible modification to reasonably accommodate individuals with a disability.
Job Types: Full-time, Contract
Benefits:
401(k)
Dental insurance
Flexible spending account
Health insurance
Health savings account
Life insurance
Vision insurance
Schedule:
Monday to Friday
COVID-19 considerations:
Role is fully remote
Application Question(s):
Are you open to consulting work?
Do you have a minimum of 7 years' experience with C#?
Do you have a minimum of 8 years experience as a Software Engineer or Developer?
Work Location: Remote

Health insurance",https://www.indeed.com/jobs?q=developer&l=United+States&sc=0kf%3Ajt%28contract%29%3B&start=10&pp=gQAPAAAAAAAAAAAAAAAB_e1e9QAmAQB4tbuOtU_gYj9VfgSxuqT7KzsTVTltE-BEWA-_HvS8_eI44joAAA&vjk=fbeca9602867243f,Posted Today,Indeed,Contract
"UI-Developer
",Celandyne Software Solutions,"400 Martin Av, Santa Clara, CA 95050","Date of Posting:
06/08/2017
Terms:
C2C
Duration:
6+ months contract
Number of Positions Available:
1
Job Responsibilities:
Proven experience in user interface design, usability and user experience
Highly proficient in Sketch Prototyping experience with InVision
Hand code valid HTML and CSS (preferably Sass) Hands-on experience with Angular/JavaScript – not required to write Angular/JavaScript but a big bonus.
Education and Experience:
Bachelor's Degree in Computer Science or related field and/or 7 or more years of relevant work experience.",https://www.indeed.com/jobs?q=developer&l=United+States&sc=0kf%3Ajt%28contract%29%3B&start=10&pp=gQAPAAAAAAAAAAAAAAAB_e1e9QAmAQB4tbuOtU_gYj9VfgSxuqT7KzsTVTltE-BEWA-_HvS8_eI44joAAA&vjk=316581f0c9e25fd5,Posted Today,Indeed,Contract
"iOS Developer
",Gazelle Global Consulting,Remote,"IT
CR/065920
Contract
Hi,
Hope you keeping yourself safe and healthy. I just wanted to check if you may be looking for a new position, as my client is looking for iOS Developer and I wanted to know whether this would be of interest to you or not?
Position: iOS Developer
Location: FULL remote
Job Type: CONTRACT
Required skills
Experience in developing fully featured native iOS apps;
Proficiency with Swift and familiarity with Combine or other reactive framework.
Must have a solid knowledge in iOS architecture as well as a good understanding applying design principles and patterns, and best practices. Should be able to define appropriate scenarios to apply patterns such as MVVM, Viper or Clean Architecture.
Must have technical experience maintaining legacy mobile applications, applying clean code and following SOLID principles.
Must be able to define whether or not is time to leverage third party libraries
Vast hands-on experience modularizing and componentizing mobile applications.
Must clearly understand the importance for the automation-first mindset, and have to be fluent in writing unit and automated tests (including UI) ideally using XCTest/XCUITest;
Experience with multi-threading, troubleshooting, and performance tuning.
Solid and hands-on experience working with DevOps, automating build processes (CI) and running source code analysis tools (e.g. SwiftLint);
Fluency connecting iOS applications to back-end services through webservice
Experience using Git and branching models.
Experience working in an Agile environment following SCRUM
Desired skills
Hands-on experience integrating CI pipelines with App Testing Services such as AppCenter or simillar;
Hands-on experience with SwiftUI and Combine framework, experience with application integrating legacy UIKit and SwiftUI components in one workflow
Feel Free to send Cv at
Job Reference: CR/065920
Salary:
Salary per: Day
Job Duration:
Job Start Date:
Job Type: Contract
Job Industry: IT

Contact Name: Sarfaraz Alam
Contact Email: adresponses@gazellegc.com
Contact Tel: +44(0)2035887706",https://www.indeed.com/jobs?q=developer&l=United+States&sc=0kf%3Ajt%28contract%29%3B&start=10&pp=gQAPAAAAAAAAAAAAAAAB_e1e9QAmAQB4tbuOtU_gYj9VfgSxuqT7KzsTVTltE-BEWA-_HvS8_eI44joAAA&vjk=01b4555674d91dec,Posted Today,Indeed,Contract
"FRONTEND DEVELOPER
",Tucana Engineering,"Seattle, WA","Tucana Engineering LLC (USA) is recruiting:

LOCATION:
Seattle, WA
Portland, OR
Houston, TX

EMPLOYMENT TYPE:
Full-time
Part-time

JOB TYPE:
Professional

SHIFT:
Normal Working Day

LEGAL ENTITY:
Tucana Engineering LLC, USA

EXPERIENCE REQUIRED:
React-Redux Typescript application
Standard React-Redux Typescript libraries - Microsoft Fluent (Fabric) UI
SignalR
Git
ESLint
Azure DevOps

POSITION REQUIREMENTS:
Minimum of 3 years;
Strong teamwork and communication skills

Please send your resume to us at: hr@tucanasolutions.com",https://www.indeed.com/jobs?q=developer&l=United+States&sc=0kf%3Ajt%28contract%29%3B&start=10&pp=gQAPAAAAAAAAAAAAAAAB_e1e9QAmAQB4tbuOtU_gYj9VfgSxuqT7KzsTVTltE-BEWA-_HvS8_eI44joAAA&vjk=34723a47aa1af62e,Posted Today,Indeed,Contract
"Web-Developer
",Celandyne Software Solutions,"400 Martin Av, Santa Clara, CA 95050","Date of Posting:
05/03/2017
Terms:
C2C
Duration:
6+ months contract
Number of Positions Available:
1
Job Responsibilities:
Work in a collaborative effort to evaluate, edit, enhance, format, or delete current static pages associated with the agency external web site
Ability to plan, organize, review, implement associated project milestones to completion.
Ensure web pages and images follow agency style guide.
Ensure web pages are 508 compliant
Ensure use of metadata tags and keywords
Ensure web page uses agency CSS for style and layout
Assist with site testing on a range of devices and browsers
Ensure browser capability
Create and/or work with Graphics on supporting web site related images.
Ensure web site pages are checked out and in from central code repository.
Identify issues and recommend solutions
Assist with trouble shooting as required
Ensure site continuity between pages and make corrections
Recommend and assist in the design of site content to align with organizational strategic business objectives.
Assist with content migration and supporting scheduled tasks to new Drupal CMS environment, testing, validation, and user acceptance.
Create supporting project and system documentation.
Skills:
Web Site Design
CSS, HTML, JavaScript, and XML
Dreamweaver
Internet Browsers and devices
Web Content Accessibility Guidelines (WCAG)
Graphic Editors
Drupal
Education and Experience:
Bachelor’s degree in computer science or equivalent relevant academic qualifications.",https://www.indeed.com/jobs?q=developer&l=United+States&sc=0kf%3Ajt%28contract%29%3B&start=10&pp=gQAPAAAAAAAAAAAAAAAB_e1e9QAmAQB4tbuOtU_gYj9VfgSxuqT7KzsTVTltE-BEWA-_HvS8_eI44joAAA&vjk=710e11149223e978,Posted Today,Indeed,Contract
"Software Developer (level 1, 2)
",TLM Technologies,"Colorado Springs, CO","Are you interested in joining our “evolution”? At TLM, we believe every employee is important to shape our company and future. We hire and promote talented, customer-centric people who listen and seek to understand, learn quickly, demonstrate wise judgment, help colleagues, take smart risks, and achieve great results. In return, we take care of you. We are experiencing exponential sales growth with our market-established software platform, evolution, and we need to add an outstanding Application Developer to help us keep up with our current opportunities. We work in a start-up atmosphere, but we are backed by a financially solid U.K. company. If you are interested in making a difference right away, and being recognized for your work, read on to learn about this unique opportunity. This is not a contractor position, nor is it part of the defense industry.
TLM Technologies is looking for an experienced Application Developer with a demonstrated history of interest in the information technology and retail convenience and fuel industry. We are looking for an AngularJS Developer responsible for the client side of our service. Your primary focus will be to implement a complete user interface in the form of a mobile and desktop web app, with a focus on performance. Your main duties will include creating modules and components and coupling them together into a functional app. You will work in a team with the back-end developers. A thorough understanding of all the components of our platform and infrastructure will be required. The position is in Colorado Springs, CO; we are open to relocation conversations and telecommuting.
Job Description
Deliver a complete front-end application
Ensure high performance on mobile and desktop
Write tested, idiomatic, and documented JavaScript, HTML
Coordinate the workflow between the graphic designer, the HTML coder, and development
Cooperate with the back-end DB developers
Communicate with external web services
Work with the Business team to review and understand the business requirements and functional specifications
Participate in architecture, design, and code reviews
Work with QA team for code build/releases, test case design, and defect resolution
Work with Team Lead/Project Manager/Architect for planning, estimation, documentation, and status reporting
Any other tasks necessary for completion of project deliverables and application support
Excellent communication skills
Be able to adapt and contribute to a fast-paced and agile application development
Adhere to project schedules, proactively resolve, and/or escalate issues to management
Programming skills
Strong understanding of software requirements
Demonstrated ability as a front-end developer familiar with Angularjs and DevExpress UI
Strong understanding of software development process embracing agile development processes
Strong understanding of Object-Oriented Design (OOD)
Strong software debugging skills
Be able to provide documentation
Ability to perform unit testing
If you would like to make a difference on a global scale, while receiving top notch benefits, competitive pay, and plenty of opportunities to develop, please apply and tell us more about yourself.
About TLM Technologies
TLM Technologies provides world-class technology and support to convenience and fuel retailers. Covering POS, Back Office, and Head Office-we develop unique technologies and integrate the systems necessary to help c-stores make smarter, more profitable decisions. TLM also provides the critical services retailers rely on to keep operational, including 24×7 systems support. We work with thousands of customers across the UK and the rest of the world. TLM has delivered projects in, and supports customers across, mainland Europe, the Far East, and are we currently expanding into North America. Accordingly, our services are built to respond to customer requirements on a global scale.",https://www.indeed.com/jobs?q=developer&l=United+States&sc=0kf%3Ajt%28contract%29%3B&start=10&pp=gQAPAAAAAAAAAAAAAAAB_e1e9QAmAQB4tbuOtU_gYj9VfgSxuqT7KzsTVTltE-BEWA-_HvS8_eI44joAAA&vjk=98f46a60ca9d93ac,Posted Today,Indeed,Contract
"UNITY CURRICULUM DEVELOPER (CONTRACT/REMOTE)
",Metaverse Academy,Remote,"High level Description of Responsibilities
Work with the company principals and faculty members to refine and advance instructional design of existing courses and new delivery models. Help codify course inventory into saleable assets and help innovate new ways to deliver course content.
Specific Skills Include:
Work closely with the instructional designer.
Develops and write course curriculum.
Edits and develops online learning materials.
Passionate about virtual reality.
Designs learning activities, assignments, and assessments.
Upload content to the LMS.
Basic level of English
Technical Skills Include:
3+ year of experience with Unity.
1+ years of experience with virtual reality.
Professional knowledge of C#.
Experience using Bolt visual scripting.
Experience with Unity UI.
Experience developing for Oculus Quest.",https://www.indeed.com/jobs?q=developer&l=United+States&sc=0kf%3Ajt%28contract%29%3B&start=10&pp=gQAPAAAAAAAAAAAAAAAB_e1e9QAmAQB4tbuOtU_gYj9VfgSxuqT7KzsTVTltE-BEWA-_HvS8_eI44joAAA&vjk=d4ce75c372dc528f,Posted Today,Indeed,Contract
