job_title,company_name,job_source,address,job_type,job_source_url,job_description,job_posted_date
Construction Project Engineer,TektreeInc,Ziprecruiter,"Indianapolis, IN",Contract,https://www.ziprecruiter.com/ek/l/AAIFmH3mCIxOuKVg9G3jBu_0vkLjdDTxAGxHH6YaGR-iHxdaS4lbpS_wiSizgltZTdW7wGZiMpkWp2S73K1kr531X8dMMwkP1OIqSG1UMkFP8xztb0_emrgzQZoog7O0sGJyKiaY-57GsO3_TXWDsfl1KXwM3LnBwMPjM8_Du2hJ9jNNi1qgIeGUf7j6lu1q_NEjNQ?pageType=perl_serp,,Today
Soil Laboratory Technician,"Alpha Testing, LLC.",Ziprecruiter,"Houston, TX",Contract,https://www.ziprecruiter.com/k/l/AAL7JvCLinrZ5pJx1azOq7HDyKSDKs9eTbGVF3z9On11KQ8W8WlMG2j39zjwHpSvxNVtkL1qRrw7ZqkXjgP3YNSrgrFTrDq_rVChpYDqCaNMU4NaWc0BgfcFOIub5QV8X5hQfklQex52pTXAS9cCGAfN5mkc7Dc56282z6SjjZ-_MavtPvR4Cuz5uhN8s2SpHHw7b_U?pageType=perl_serp,"As a CMT Lab Technician, you will be responsible for tracking, testing, and reporting results on samples, as well as monitoring equipment for calibration purposes. This position requires attention to detail and strong verbal communication skills. Whether you have experience or simply a strong desire to learn and be a part of one of the fastest-growing companies in the AEC (Architecture, Engineering, Construction) space, we invite you to apply today!
ESSENTIAL DUTIES AND RESPONSIBILITIES
Lab duties as assigned including but not limited to:
Prepare and test concrete and grout samples.
Perform a variety of tests (concrete breaks, proctor testing, Atterberg limit testing, No 200 washes).
Ensure the integrity of the samples through proper storage and curing if applicable.
Ability to understand and read data for entry into internal system for review and reporting purposes.
Monitor equipment for calibration purposes.",16 hours ago
Pricing Engineer,Roadrunner,Ziprecruiter,"Milwaukee, WI",Contract,https://www.ziprecruiter.com/ek/l/AAL4otRC-izvRzuVmcutnwCL-DP0eY0FWwiE-v4bacKWj4UnOlqN7fqgHoMDNO19ct7o3WLCbGzPZIWRguAsA-EYFrCxctFt35kE8O84Cmm7NQp9X9DHgaCuXYht-Icn6Qhw6NoKh5vC-56OsOThc4RxSpa5kSlz07h9qkAqBMmt1CNyh7d7rQHJGaoNROf4ZlDHeg?pageType=perl_serp,,Today
System Engineer 3,Novatech,Ziprecruiter,"Alpharetta, GA",Contract,https://www.ziprecruiter.com/k/l/AAJKX0zNQspmmQlYKDag2qjVY0catlKbbknIl4lmTAXDtIHZMYG_Uigwo3GQep_gJwu7cWXh8dNas6d_zqwJdU5Q4YS3u1ay067zAItO-z106xEuMc5sv0PG9GUcH5_p-2ndOttax2_QYWlZWjlbT3uY7HAO7eFubCM1Jf6D8hs1gM-K-gvM-DkNsnkgAS7etV6BEg?pageType=perl_serp,"System Engineer 3
Qualified candidates will be self-motivated, multitasking, pro-active individuals who demonstrate the ability to go beyond text-book training to anticipate and prevent typical problems, as well as quickly and intuitively solve new problems.
Qualifications
· Managed Service Provider experience a must
· Certifications in networking and routing topologies highly desired - Fortinet, SonicWall, Cisco, Net+ wireless, VLANs
· 8+ years currently working in a core technical area
· 12+ years' experience in an IT department
· Experience with the following technologies: VMware, Microsoft RDS, Microsoft Server Operating Systems SAN, Active Directory
· Excellent analytical skills and problem-solving abilities
· Excellent professional communication skills including excellent oral and written skills
Responsibilities:
· Be a contributing member of the highest escalation team on the support desk
· Troubleshoot server, storage, routing, networking, and connectivity issues in live production environments
· Understanding and troubleshooting problem/incident
· Incident resolution
· Documenting resolution of incident
· Determining incident root cause
· Making recommendations and defining action plans
· Mentoring Sharing Best Practice knowledge and lessons learned
· Assisting and providing guidance to peers
· Assisting in the improving the overall customer service experience",1 hour ago
Advanced Software Engineer,PaR Systems,Ziprecruiter,"Saint Paul, MN",Contract,https://www.ziprecruiter.com/k/l/AALZrNbLdHqrCgjumso6uNUWyzupUDEKeKAGgK09vK9WouP-pd1EnvPo5X9CJ4cgJz7kjyFQ60-LA78H1yNYVmAQPDqY6t0oNEXsNl03CpbNCPN4Af7mdTnhZvKio-euvstibgnWyTiK7U6iH82akDt7TfXjOxZQ1O9ZOjzepxlHLn0KR0V4f1cZeiZHF-a2NuZF?pageType=perl_serp,"Position TypeFull-time
CompanyPAR Systems Group LLC
Job Description
Overview:
Don't just think outside the box, build it! At PAR Systems we're delivering advanced automation and AI solutions. From robots to rockets, to COVID-fighting med-tech, PAR teams are busy with meaningful inventions! Our focus on technology, quality, and new ideas extends beyond our products, as we look to add diverse, dynamic, and dedicated people to our company.
  Success Criteria:
Advanced Software Engineers design and troubleshoot both software and hardware necessary for integration of manufactured systems and products that are key deliverables to customers. No idea is too small or discovery too insignificant. We're always looking for the best innovations. You will being leading project from inception to completion and play a key role in upholding PAR's reputation for creating real world solutions.
 You will play an important role in the success of our custom automation and advanced manufacturing projects. We need a driven engineer that applies their experience and knowledge to first-of-a-kind engineered solutions. Use your problem solving skills to find innovative ways to improve project deliverables, budget adherence, timely delivery, and influence multi-team collaboration. Our teams will rely on your well-versed know-how in time management to close out open projects while initiating new ones.
 You've learned about what you'll be doing, here's what benefits you'll be getting when you join PAR Systems:
Global team recognized for their passion of inventing
First-of-a-kind product culture and project exposure
Training and development from industry-leading experts
Cutting edge benefit programs that include: 401(k) & matching; Medical, Dental, Vision Insurance; Disability & Life Insurance; PTO, Paid Holidays, & Parental Leave for both Parents; Tuition & Relocation Reimbursement
PAR Systems is an equal opportunity employer and we value inclusion and diversity. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. If selected for an interview, please advise our Human Resources department if you require accommodation during the interview or assessment process and we will support your accessibility needs.
 PAR Values: Character | Diversity | Ambition | Clarity | Anticipation
 Ready for Exponential Career Opportunities? Apply now...

Requirements
Qualifications
2-5 years' software development experience, with heavy emphasis placed on relevant and applicable project history
BS Computer Science or BS Software Engineering
Experience programming and debugging real time software applications
C/C++/C#/ Python experience
Prior experience with Debuggers, Logic Analyzers, and modern debugging tools
Agile software development methodologies
Experience with software tools similar to: Jira, Git, Visual Studio, and Bugzilla
Relational and non-relational databases
Strong organizational and communications skills
Up to 25% travel
S. Citizen
 Preferred experience in the following, but not required:
Programming: robotics, PLC, GUI/UI for a variety of different platforms
VxWorks, Integrity, or equivalent real-time operating systems
Product development lifecycle, phase-Gate process
R or other high level languages
Mathematical modeling background
MS degree",11 hours ago
AI/ML Software Engineer,PaR Systems,Ziprecruiter,"Saint Paul, MN",Contract,https://www.ziprecruiter.com/k/l/AAI3HrIIFl3C2VsWRRrxcFzZp6AcnqRFGtIr9r2qxqfkOr58wppAlgNQsugusbEXrlt6F0tHaRi2cuCELjAc449N2hSFA-rsLM_wM5Ozxs2bchUle0AkLf2RfJ7BrgRpOckQtAAfYWKlbaUBI3EBoCefVlqqZCSr_7CEQPu7lnhZvY7u-F-jkQOnhSyTV5Uyw7yf?pageType=perl_serp,"Position TypeFull-time
CompanyPAR Systems Group LLC
Job Description
We cannot solve AI Software problems with the same thinking we used when we created them. PAR Systems is a world leader in the design and development cutting edge software, automation and control systems in a variety of industries, including Life Science, Aerospace, Nuclear and Marine. Our focus on technology, quality, and new ideas extends beyond our products, as we look to add diverse, dynamic, and dedicated people to our company.
Bringing a continuous learner mindset to work, the AI/ML Software Engineer will design, develop, and drive AI/ML Software to produce industry-leading products and solutions. Our ideal candidate is experienced with programming and debugging real time software applications along with Agile software development methodologies.
 Success Criteria:
Have you worked with AI teams in an R & D environment to collect and validate systems requirements? We need a self-starter who can quickly adapt their past experience to our unique way of building highly-custom products and winning customer proposals.
 Our customers often ask us to build things that have never been built before, so having a solid understanding of software architecture best practices, detained component design, engineer project software and creation of test plans will help us successfully deliver our solutions.
 Lastly, our teams embrace Agile development methodologies to allow adaptive project implementations. Having regular experience in adjusting on the fly and iterative process improvement will ensure you can hit the moving targets our unique processes and products create.
 You've learned about what you'll be doing, here's what benefits you'll be getting when you join PAR Systems:
Global team recognized for their passion of inventing
First-of-a-kind product culture and project exposure
Training and development from industry-leading experts
Cutting edge benefit programs that include: 401(k) & matching; Medical, Dental, Vision Insurance; Disability & Life Insurance; PTO, Paid Holidays, & Parental Leave for both Parents; Tuition & Relocation Reimbursement
PAR Systems is an equal opportunity employer and we value inclusion and diversity. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. If selected for an interview, please advise our Human Resources department if you require accommodation during the interview or assessment process and we will support your accessibility needs.
 PAR Values: Character | Diversity | Ambition | Clarity | Anticipation
 Ready for Exponential Career Opportunities? Apply now...

Requirements
Qualifications
A BS/MS in Software Engineering or Computer Science with 2 or more years Machine Learning experience or PHD Graduate student/Post Doc focused on AI/Machine Learning
Experience with AI/ML tools such as TensorFlow
Experience programming and debugging real time software applications
Agile software development methodologies
Strong organizational and communications skills
Up to 25% travel
U.S. Citizen
Additional preferred experience includes:
Python, C/C++/C# experience
Prior experience with Debuggers, Logic Analyzers, and modern debugging tools
Automated system development
Motion system design
Mathematical modeling background
 ",11 hours ago
Hotel Maintenance Engineer,The Ballantyne,Ziprecruiter,"Charlotte, NC",Contract,https://www.ziprecruiter.com/k/l/AALdPKUuLN3ufwbPqqoujIMmV_E_QaiCAgZF7hrb2gZ9ZZshzaqmFWkwoDbHDFQpkODO9iS2TNYBoZONnERC-Ch7kCWrJix_p2z0pxJZ6B3pF1zKv0EQRDfG33yw7bI8OQrBZsqk1Gkq8X0lAK5dwR80AlJBt_Ogy3ffchUKTwQVvlGqIlxkWhZo2n-EWSkrAGOb?pageType=perl_serp,"&nbsp
Northwood Investors is a privately held real estate investment advisor that was founded in 2006 by John Kukral, the former President and CEO of Blackstone Real Estate Advisors. Northwood employs a fundamental, value-driven investment strategy with a longer-term outlook. Northwood invests alongside institutional and private clients in a broad range of real estate and real estate-related investment opportunities globally, with approximately $7 billion of assets under management. 

Northwood has office locations in the US in Denver (headquarters), New York, Dallas, Los Angeles and Charlotte. The firm also has employees who work for vertically integrated platforms, such as Retail and Hospitality, in Florida, North and South Carolina, California, and Texas. Additionally, the firm has professional teams located in the United Kingdom, Luxembourg, Paris, Singapore, and Amsterdam.
 Northwood Hospitality, a wholly owned subsidiary of Northwood Investors, manages the prominent hotel portfolio acquired by Northwood Investors. The growing portfolio of Northwood Hospitality currently consists of fourteen iconic properties, thirteen of which are managed by Northwood Hospitality.
For more information, visit Northwood's website at http://www.northwoodhospitality.com

Job Description
JOB SUMMARY: Performs general maintenance work of the hotel and grounds to ensure maintenance quality and safety standards are met. Completes work orders and performs preventative maintenance assignments.
JOB DUTIES:
Performs preventative maintenance and upkeep on a scheduled basis inside and outside of the hotel.
Reports work completed daily to supervisor.
Completes minor maintenance and repair work, such as replacing ceiling tiles and light bulbs, patching walls, replacing air filters and belts, etc.
Checks electrical systems, such as air conditioning controls, television sets, lighting systems and makes minor repairs.
Checks and makes minor repairs to general plumbing systems and fixtures, such as pipe lines, toilets, sinks and kitchen and laundry equipment.
Refurbishes furniture and fixtures in guest rooms, including cabinets, tables, chairs, doors, windows and counters. Paints and finishes furniture and figures, if needed.
Responds quickly to guest requests in a friendly manner. Follows up to ensure guest satisfaction.
Provides a professional image at all times, through appearance and dress.
MUST be able to work a flexible shift that includes: Days, Afternoons, Nights and Weekends. Plus work Holidays as well, if needed.
Note: May be assigned other duties by supervisor or management
EDUCATION AND EXPERIENCE:
High School Diploma or equivalent
2 years of relevant building maintenance or related experience preferred
Certified Pool Operator License (CPO) preferred
HVAC certification preferred
SKILLS & ABILITIES:
Basic knowledge of painting, drywall, and plumbing
Ability to use basic hand and power tools
Excellent organizational and time management skills
Excellent verbal and written communication skills
Customer Service skills
Ability to work the first and second shifts as well as some weekends and holidays
Able to work overtime as needed
 PHYSICAL REQUIREMENTS:
Ability to talk, hear, see, stand, walk, bend, kneel, stoop, crouch, crawl, climb, reach and perform repetitive motions.
Work is performed both inside and outside where there is exposure to fumes, airborne particles, moving mechanical parts, noise and vibration.
Able to work in a fast paced, stressful environment
Ability to push, pull, lift, carry or otherwise move up to 50 lbs.
EEO and ADA Statements
The Ballantyne is an Equal Opportunity Employer, committed to maintaining a diverse workforce and inclusive culture. Reasonable accommodations may be made to enable qualified individuals with disabilities to perform the essential functions of the job.

Salary Range$21.00-$23.00
&nbsp
&nbsp
We are proud to be an equal opportunity workplace and we practice being committed to equal employment opportunities regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, marital status, disability, gender identity or Veteran status. We will require background checks and employment verifications and in some roles drug screens due to our contractual obligations.
 We offer competitive benefits and wellness programs: Competitive, pay, generous time off policies, paid parental leave, charitable matching donation program, paid volunteer time off, physical wellness reimbursement, company paid training, conferences and professional membership fees, employee/friends/family discounts at our hotel properties to name a few.",10 hours ago
Infrastructure Productivity Engineer,Balyasny Asset Management L.P.,Ziprecruiter,"Chicago, IL",Contract,https://www.ziprecruiter.com/ek/l/AAJXyEcwG5oNkVK5MSlWGA4_j4ZkqVbLnj3hRWakrhmZdPvinhuThcW49sQjJyad38wfmOZO678i3fr1vqov4mQfS_LzQurOSz7DAX70SBPKatdP85UJTVcVcuYbHZzyift-GbOYfp96CUfiDZDopOhI-13B1xYMwYGWaZCDD8ZybVNFaHW_zoR0HHq9EItbnxaV?pageType=perl_serp,,Today
Senior Cloud Engineer (DevOps),Intelletec,Ziprecruiter,"New York, NY",Contract,https://www.ziprecruiter.com/ek/l/AAKGu08-ot5HRQ6FzdIOSZBxxGVPGx1-AyLqV-0GZCQXQlrWEIPKA6Xq1QYxLgP5LHQsSjSz99GemZw8FnimB1-J5ErEej7g0Hd-hLpH1Kq03bHTeQjsqJzQxgXmittZqKgzdecE7o9c8RMVALkhgVKZlyAKGmAYGLswqTVQ6Y7YcCQnGMk9FJOnKKOI8WeAVJxL?pageType=perl_serp,,Today
Principal IT Product Specialist,PG&E Corporation,Ziprecruiter,"San Ramon, CA",Contract,https://www.ziprecruiter.com/ek/l/AAJER2tYCfELyqbSb_QPJtEvczanOL0A5HJKc3AQKmZ-rCHLDwal3MTzezxkGCT7w-kLATh8KYBw6BZlpegu3N8p1h8aUhuwxxj_GaCFQTk_paUCUn2aZkCjOwI-3uC1m04CkmaIRXpdH6YChnnqGuMHTac-n91RHJBufm5SdhLiha8Ji6VN9615YdPFi55DKaV13w?pageType=perl_serp,,Today
Construction EIT/ Engineer,HDR Architecture Inc,Ziprecruiter,"Boise, ID",Contract,https://www.ziprecruiter.com/k/l/AAJF7S1LKTAT_FuI6rh95BOvMQ1tXgaX4q8OQ_QleL0eFddKfFXl1DGynDmjl5nuf4gwac6wIN2X9rVC4BAYpo84KYa1lFxNlMBAaVPz2dwLHAW-5QWxGRKYDzLURaXZTvVq9I8aBm3b1f2uHgCzDOkpM-HqTgTP370q_y9OMD1Rz2MXZdaTk0Ts76G0OTxB4qjU?pageType=perl_serp,"at HDR Architecture Inc in Boise, Idaho, United States
Job Description
Description
About Us
At HDR, we specialize in engineering, architecture, environmental and construction services. While we are most well-known for adding beauty and structure to communities through high-performance buildings and smart infrastructure, we provide much more than that. We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists. That's why we believe diversity is our greatest strength. HDR is proud to be an equal opportunity workplace and an affirmative action employer.
Watch Our Story:
We believe that the way we work can add meaning and value to the world. That ideas inspire positive change. That coloring outside the lines can illuminate fresh perspectives. And that small details yield important realizations. Above all, we believe that collaboration is the best way forward.
HDR is seeking a Construction EIT/ Engineer to support our Inland Northwest field services group from our offices in either Boise or Coeur d'Alene, Idaho. We are looking for an engineer and/or construction management professional to support construction engineering, inspection, and administration services of public infrastructure projects located in Idaho, eastern Washington, and western Montana. Other duties will include:
Oversees or assist with the administration of one or multiple construction projects as an owner representative.
Assist with identifying and resolving design and construction issues in the field.
Conduct meetings with client and general contractor.
Work directly with the client and contractor to meet the needs of the project.
Communicate with the project team and client throughout the project.
Oversee the Quality Assurance and Quality Control programs on a project.
Present job progress and issues in meetings with the client.
Prepare daily reports for each individual project.
Review and provide recommendations on contractors' CPM baseline construction schedules and schedule updates.
Review contractor submittals and respond to contractor inquiries, ensuring that contract specifications are met.
Coordinate with others to obtain responses to requests for information and other submittals from contractors and keeps a log of such requests.
Reviews pay documents and processes pay documents for payment.
Determines change order impacts and negotiates with contractors to achieve fair and reasonable cost and time settlements.
Prepare change orders including justification, independent cost estimates, and design documentation.
Perform other engineering and construction management functions as assigned.
Communicate regularly with PM, HDR field staff, and clients.
Travel to projects throughout Idaho, Washington and Montana may be required.
*LI-MB1
Qualifications
Required Qualifications
4-year degree in Civil or Construction Engineering (or related field).
Proficient with MS Office (Word, Excel, Outlook, Project).
Familiar with project controls and reporting.
Must possess a valid driver's license.
Capable of walking on rough, uneven, and slippery terrain.
Capable of lifting 30 pounds.
Preferred Qualifications
Minimum of 2 years of related work experience.
EIT or ability to get Idaho EIT within 6 months of employment. Candidates without their EIT upon hire, will be called a Construction Coordinator or Specialist, and will be expected to obtain their EIT for career progression.
PE or ability to get Idaho PE within 6 months of employment.
Proficient with MS Office (Word, Excel, Outlook, Project).
Familiar with project controls and reporting.
Must possess a valid driver's license.
Why HDR
At HDR, we know work isn't only about who you work for it's also about what you do and how you do it. Led by the strength of our values and a culture shaped by employee ownership, we network with each other, build on each other's contributions, and collaborate together to make great things possible. When you join HDR, we give you license to do the same. We help you take charge... For full info follow application link.
At HDR, we are committed to the principles of employment equity.
USA: We are a Federal Contractor, Affirmative Action and Equal Opportunity Employer. We consider all qualified candidates regardless of minority, veteran, disability, sexual orientation, gender, gender identity or any other status protected by law.  
CANADA: We welcome applications from all qualified individuals. 
AUSTRALIA: We consider all qualified candidates regardless of gender, ethnicity, country of birth, political or religious affiliation, health status, or any other status protected by law.
At HDR, health and safety matters.
For some positions, you may be required to provide drug and alcohol testing, before or during employment, based on our Drug Testing and Drug Free Workplace Policy. 
If you are required to drive for us, we require a valid driver's license and compliance with our vehicle policy.
To view full details and how to apply, please login or create a Job Seeker account",22 hours ago
Development Specialist - Store Engineering #797,Kwik Trip Inc,Ziprecruiter,"La Crosse, WI",Contract,https://www.ziprecruiter.com/k/l/AAIKbEvryQpfpI5Z-6Wh-vd_XXx5pgDMYaLDdBnjOync5FBBUBhdi8kAGOmLdCgRuLlReVXlu-yii4QmICy_Y1aMXWzEtQYTYCGq0_pRIxl9liiCERXV-TOs71pdb0WsQmgfQDYSMlzOJXzBQ8X_qr8xs3MDtLaPY6csk-e0Tz2l8s4glWn9ZK9-3rqSRTm40OQT?pageType=perl_serp,"Already a Kwik Trip Coworker?  Follow this link to apply:  myapps.kwiktrip.com 
Location: Department 797 
Shift: Daytime
Experience: 3-5 years
 Our Store Engineering Department is responsible for new store construction, store remodeling, equipment upgrades, and maintenance.  We are looking for a highly motivated, hard-working, detailed orientated individual to join our team.  
 Daily tasks include:
Review and code vendor invoices
Evaluate state/county sales tax
Data entry of vendor invoices using Onbase and Maximo software
Correspondence with vendors
Create invoices
Code Corporate Master Card Transaction
Audit Labor Hours
Create reports
Assist Development Management team throughout construction bidding process
Set up site folders and download needed information using Autodesk software
Create contracts
Run Construction prints
Assist Development Management team as needed
   Qualifications: 
 Minimum two-year degree in business related field or at least three years of relevant experience
Basic understanding of the Construction field preferred
Knowledge of contractual terminology preferred
Knowledge of Accounting Administrative Assistance process
Detailed orientated
Excellent organizational skills
Basic knowledge of sales and use tax
Excellent typing and 10 key punch skills; strong written and verbal communication skills
Knowledge of Microsoft Office products with advanced skills in Excel
Ability to prioritize and manage multiple tasks while meeting deadlines
Capable of being productive with minimal supervision
Self-motivated in learning new skills
Comfortable working in a fast-paced environment
Strong customer service experience
Knowledge of Maximo, OnBase, Service Channel, and SAP, is also preferred
Possess traits of Kwik Trip, Inc.’s Core Values: high level of Honesty & Integrity, show Respect, strive for Excellence, Humility, encourage innovation and possess a “roll up your sleeves” Work Ethic
                   Work Schedule:  Monday through Friday, daytime hours.
 Kwik Trip, Inc. OVERVIEW:
For over 50 years, Kwik Trip, Inc. has operated friendly, clean, trusted, family-owned, local convenience stores in communities throughout Wisconsin, Minnesota, Iowa, and Illinois. With a commitment to generosity, Kwik Trip, Inc. is dedicated to treating coworkers and guests like family. We continue to look for ways to improve our guest shopping experience and product offerings, as well as to ensure we provide a safe and fun work environment for our coworkers. We offer competitive wage and benefits and continue to invest in our family of coworkers and provide them with career advancement and growth opportunities.
Kwik Trip, Inc. is an Equal Employment Opportunity Employer.
Function: Admin - Clerical; Accounting; Construction; Customer Service; Energy, Oil & Gas; Engineering; General Business; Human Resources; Legal Admin; Professional Services; Telecommunications; Training",1 hour ago
Senior Marketing Analytics Developer,Norwegian Cruise Line Holdings Ltd.,Ziprecruiter,"Miami, FL",Contract,https://www.ziprecruiter.com/ek/l/AAJYAG0h9QM0gU58U8CX7RJMdmjfktI8vwDWvu4J0xoj40CdLVhX_ZtZ37_-DP2QHrkqNPMMWqGS4LtartQ870P1O3n_SlGvsVZ4iYHe85LZjVM9Nto0GyANaRAr8TPoN6fOVjmUNtH60xw25y1WpYAkweyqVCAi9957EWk9vCIy9xk_LQW63yq_swBU_yeNBxZ_kw?pageType=perl_serp,,Today
Senior Field Services Engineer,Pediatrix Medical Group,Ziprecruiter,"Sunrise, FL",Contract,https://www.ziprecruiter.com/ek/l/AAICLoMgMBko3TyoSFU9X7vuhqn6vOzV3Rl17vxn-JjvHtK9R7A5VvWeeheo0pR77VLUQJqaOaNbW5sHYM2GiJNe4DBYHr2yg4dZ6pAaKxVknA5rpgdf1tcQwzscG-Xf-ITLBMLN5MP5cCX0NFL500AKtv0wXdaHFnQrlEyoonRicJCuE8FTyjcMSZSjKg_sazGU3w?pageType=perl_serp,,Today
Public Works Sr Project Manager,Bleyl Engineering,Ziprecruiter,"Bryan, TX",Contract,https://www.ziprecruiter.com/ek/l/AAKPHpjvlUw3mrQu2aei7-Hdo-5rd7IDSU2YwQSVuxHr8a_vxGSdpHVF0Qqw7T64Q6KIFpxoH96O4i2Ig_rcTJroet9TzdeEh7IyRhSgRufNZNO2SD5IkUwUOCCLnsjN9H5I1zf420ncUBiWpdB6_vX3ab3ts8Dcmnqn9aRFQ00g7DQuC1VcggbGPMKHl0nN2KzaGw?pageType=perl_serp,,Today
Test Engineering Technician,Schweitzer Engineering Laboratories,Ziprecruiter,"Pullman, WA",Contract,https://www.ziprecruiter.com/k/l/AAJkgH1dfa5tlcHSEzH2vd1w7WF2hlLVb1JBRThB3nrDCHUy4NuzZ1lYPsYToNipZnlle-eqVcKPgjirEFtfmfxaowGhL0sCT14DPdYcbnxEzaPFUcWxGiGUArIg-QjQrruTPbmlRQCwVcnxcb9wAv2lCMfrJWW4_DbAD1obzb4Y2puqIzD5eSPnWrb_KZHFz5JQzg?pageType=perl_serp,"at Schweitzer Engineering Laboratories in Pullman, Washington, United States
Job Description
Schweitzer Engineering Laboratories (SEL) seeks a motivated, results oriented and detailed professional for our Test Engineering Technician. If you are looking for an opportunity to troubleshoot down to a component level and work with a variety of products in an ever-changing work environment, then this position is for you!
Shift: Friday - Monday, 4/10's
As a Test Engineering Technician, a typical day might include the following: 1. Analyzing test coverage and developing new test procedures or equipment 2. Troubleshooting test processes and equipment either software or hardware 3. Working with other teams to develop and streamline/integrate test processes 4. Develop new strategies to make testing processes safer, more effective, more reliable and more economical 5. Fully understand the intentions and goals behind testing operations to ensure quality, reliability and repeatability This job might be for you if: 1. You have a two-year electronic engineering technology degree or equivalent2. You have basic working knowledge of analog and digital electronics3. You have familiarity with modern test equipment 4. You have strong writing, documentation, and speaking skills
Location Information
Pullman, WA - This position is located in Pullman, WA where you'll enjoy an unmatched quality of life. Enjoy the smaller town life: country space, freedom from traffic, easy access to recreational activities in nearby mountains, rivers, and forests, as well as great schools and universities.
Competitive pay. Superior benefits. Inspiring work. People are at the core of our company and we hire employee-owners. We welcome you to learn more about how we support employees.
+ We're 100% employee owned. Retirement benefits include an employer funded stock ownership plan (ESOP) and personal 401K options.
+ We offer top tier medical, prescription, dental, vision, life, and disability insurance.
+ We recognize the importance of a healthy life balance and offer: 10 paid holidays, annual vacation accrual starting at 12 days, 9 paid sick days, and paid family and medical leave that covers 90% of your pay.
+ We foster growth and development of our employees through avenues such as STEM courses, apprenticeships, tuition assistance, and engineering development programs.
+ Ask our team about other benefits including wellness, fertility, adoption, and flexible spending benefits.
Pay Range Data New hires generally start between $23.13 - $34.76 per hour. We base our starting pay offer on location and job-related factors such as candidate experience, training, knowledge, and skills. Our ranges are determined by job, responsibility, and location. Communication with Applicants We communicate with all applicants. If you do not receive a response about your application, please check your SPAM filter or reach out to us at careers@selinc.com . SEL is an Equal Opportunity Employer: Vets/Disabled.
SEL invents, designs, and builds digital products and systems that protect power grids around the world. This technology prevents blackouts and enables customers to improve power system reliability and safety at a reduced cost. A 100 percent employee-owned company headquartered in Pullman, Washington, SEL has manufactured products in the United States since 1984 and now serves customers worldwide. Our mission is simple: to make electric power safer, more reliable, and more economical.
All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.
To view full details and how to apply, please login or create a Job Seeker account",22 hours ago
